_id,ETSB Name,Report Year,Population,Contact,Contact Email,Contact Phone,Illinois Surcharge,Wireline Surcharge,VoIP Surcharge,Local Funds,Grant Funds,Interest Income,Contractual Services Revenue,Other Revenue,BOY Reserve Balance,Expenses Not Classified Above,Operating Expenses,Primary PSAPS,Secondary PSAPS,Infrastructure,Call Taking,Radio,CAD,Mapping,EMD,Other Equipment/Software,Coordinator/Director Salary,Telecommunicators Salaries,Mapping/GIS Salaries,Technical/IT Salaries,Other Salaries,Fringe Benefits,Capital Improvements,Leases,Utilities,Emergency Backup,Insurance,Furniture/Fixtures,Office Supplies,Other Facility Costs,Telephone/9-1-1 Trunks,NG 9-1-1/ESInet,Microwave/Broadband,Training/Memberships,Travel,Membership Dues,Legal,Audit,Translation,Contract Fees to Other 9-1-1,Other Professional Services,State Consol. Grant Funds,Remaining Cash Balance,Vehicle,Mobile Data Terminals,Software Licenses,Voice/Data Logging Recorder,Other Personnel Cost,Radio Ciruits,Conferences,Certifications,Public Education,Mapping/Addressing/GIS Professional Services
356,Evanston 9-1-1,2018,"74,486",Perry Polinski,ppolinski@cityofevanston.org,847-866-5070,1177210.25,0,0,0,0,13503.87,0,0,181996,0,831.96,1,1,0,0,73175.45,86653.01,0,0,10554.01,108295,132426,0,60000,185550,172111.61,846.18,0,0,807,17448,710.64,436.8,0,1481.04,0,0,3881.58,0,418,0,0,0,0,0,0,0,0,29015.73,699,0,1700,0,256,159,0,0
357,Evanston 9-1-1,2019,"74,486",Perry Polinski,ppolinski@cityofevanston.org,847-866-5070,1327330.18,0,0,0,0,19739.14,0,0,762065,0,15809.35,1,1,0,0,115059,84832.27,0,399.5,0,115934.69,148490.19,0,60000,188804,157044.34,0,0,0,0,18228.96,0,409.75,0,38046.89,0,0,3135.74,0,504,0,0,0,0,0,0,0,0,14620,699,0,308.74,0,1098.98,2818.26,0,0
358,Evanston 9-1-1,2020,"74,486",Christopher Voss,cvoss@cityofevanston.org,847-866-5068,1487725.95,0,0,0,240821,5531.23,0,0,893605,0,16839.6,1,1,0,0,332128.19,83632.41,0,399.5,0,80388.96,352660.19,0,60000,134709.8,192402.27,266671,0,0,0,18229,0,107.16,0,14857.31,0,0,4075,0,318,0,0,0,0,75.19,0,0,0,9381,699,0,0,0,337,150,0,0
359,Evergreen Park 9-1-1,2013,"19,637",RONALD KLEINHAUS,RKLEINHAUS@EVPKFD.ORG,708-229-3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Evergreen Park 9-1-1,2014,"19,637",RONALD KLEINHAUS,RKLEINHAUS@EVPKFD.ORG,708-229-3516,0,80512.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80512.12,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Evergreen Park 9-1-1,2015,"19,637",RONALD KLEINHAUS,RKLEINHAUS@EVPKFD.ORG,708-229-3516,0,75756.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75756.1,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Evergreen Park 9-1-1,2016,"19,637",(*blank*),RONALD KLEINHAUS,708-229-3516,0,19023.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19023.67,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Fayette County ETSB,2016,"22,117",(*blank*),FC911@FAYETTECOUNTYILLINOIS.ORG,(*blank*),0,159929.16,0,0,0,1417.87,0,0,546603.03,4830.42,0,2,0,107929.81,0,17385.24,147962.28,15191.42,0,0,27755,0,0,0,0,12302.56,0,0,0,514.19,0,238.08,1875.68,0,0,0,0,16869.52,772.02,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Fayette County ETSB,2017,"22,000",Kevin Jenne,fc911@fayettecountyillinois.org,618-283-7241,269145,0,0,0,0,1080.49,0,0,0,110.78,6083.79,2,0,22714.4,11508.91,3481.72,113986,8840,0,0,36400,0,0,0,6000,15369.37,0,0,3073,2882.54,0,0,2137.66,7058.66,0,0,0,1971,1014.89,0,0,0,0,0,0,0,321256.02,0,0,0,0,0,0,0,0,0,18125
365,Fayette County ETSB,2018,"22,000",Kevin Jenne,fc911@fayettecountyillinois.org,618-283-7241,404652.09,0,0,0,0,2402.06,0,0,330726.37,0,1573.97,2,0,0,74364.11,1287.11,31176.2,8997,0,902.22,36400,0,0,0,0,15327.28,0,0,0,0,0,1570,1409.1,1282.19,21946.4,0,0,2267,0,0,0,0,0,0,21725,0,0,3513.71,11285.56,0,153.05,0,0,1771.88,0,0,0
366,Fayette County ETSB,2019,"22,000",KEVIN JENNE,fc911@fayettecountyillinois.org,618-283-7241,492684,0,0,0,0,4575,0,0,453067.85,0,182030,2,0,0,8883,0,26618,22269,3854,5629,35700,0,0,0,0,14567,0,0,0,0,0,0,3067,0,3672,0,0,0,0,142,0,0,250,0,0,0,0,21318,7766,1497,1505,0,0,1907,3539,0,3600
367,Fayette County ETSB,2020,"21,400",Kevin Jenne,kjenne@fayettecountyillinois.org,618-283-7241,500300.48,0,0,0,0,4388.9,0,0,0,0,253115,2,0,0,9506.91,96722.99,48329.18,13574.19,319.6,0,37690.08,0,0,0,0,13452.21,0,0,5464.55,0,0,0,5538.74,0,0,0,32358.87,3837,0,0,0,0,339.15,0,3600,0,632226.41,2000.01,1310.1,0,5536.78,0,0,0,0,0,0
368,Ford County ETSB,2013,"14,081",Dennis J. Higgins,dh.fordco911@yahoo.com,217-249-4081,82875.5,81750.87,480.14,0,0,93.46,0,0,78602,1347.68,0,1,0,2894.24,9604.5,21780.53,0,11500,0,0,16800,0,0,0,200,1654.8,0,2318,0,0,0,194,962.81,0,0,0,0,125,476.92,130,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0
369,Ford County ETSB,2014,"14,081",Dennis J. Higgins,dh.fordco911@yahoo.com,217-249-4081,77128.47,74467.85,532.5,0,0,48.36,0,0,78982.78,2779.36,91,1,0,2511.04,2109.77,46249.11,0,5750,0,0,16800,0,0,0,0,1346.8,0,2317.5,0,208,0,0,736.41,0,81734.99,0,0,125,554,130,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Ford County ETSB,2015,"14,081",Dennis J. Higgins,dh.fordco911@yahoo.com,217-249-4081,60759.07,90043.81,490.31,0,0,278.03,0,0,0,1313.03,0,1,0,2762.14,2209.34,14294.43,0,5840,0,0,16800,0,0,0,945,1285.2,22442.36,2318,0,0,0,0,142,0,91979.9,0,0,125,475.25,274,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Ford County ETSB,2016,"14,000",(*blank*),dh.fordco911@yahoo.com,(*blank*),72309.59,93475.24,495.11,0,0,181.09,0,0,0,1077.96,0,1,0,2762.14,5712.26,29243.6,0,5840,0,560.52,16800,0,0,0,1065,1285.2,0,2661.09,0,0,0,0,1668.45,0,89973.04,0,0,494.83,196.27,137,0,6400,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Ford County ETSB,2017,"13,575",Dennis J. Higgins,dh.fordco911@yahoo.com,217-418-9293,161742.78,0,0,0,0,257,0,356,94960,2453,0,1,0,2209.31,0,26099.24,0,5940,0,0,16800,0,0,0,0,0,0,9960,28590,0,0,0,2453,0,19858.98,0,0,661.61,57,137,0,7000,0,0,0,0,27720,0,0,0,3038.35,0,0,651.71,0,0,0
373,Ford County ETSB,2018,"14,081",Dennis J. Higgins,dh.fordco911@yahoo.com,217-418-9293,177999,0,0,0,0,520,0,0,178220,0,0,1,0,0,53719,5464,0,6100,2380,0,16800,0,0,0,0,1285,0,2700,0,0,0,0,4688,0,9630,0,0,2880,0,137,588,4100,0,6000,0,0,11522,0,0,0,0,0,0,1075,3045,1968,0
374,Ford County ETSB,2019,"14,081",Dennis J. Higgins,dh.fordco911@yahoo.com,217-418-9293,248641.51,0,0,0,0,885.8,0,0,249518.92,0,0,1,0,4071.18,53719.33,23935.75,0,6135.5,5000,0,16800,0,0,0,0,1645.2,0,2792,0,0,0,0,1513.91,192.83,18879.67,0,0,500,0,284,0,4000,0,6000,0,0,69154,2343.79,0,0,5419.15,634.85,0,150,580,1419.17,0
375,Ford County ETSB,2020,"14,081",Dennis J. Higgins,dh.fordco911@yahoo.com,217-418-9293,277782.89,0,0,0,0,1302.57,0,0,363330,0,0,1,0,3261.52,0,53719.33,0,32582.15,9360,0,16800,0,0,0,0,1285.2,0,2700,0,0,0,0,1366.47,0,24380.06,0,0,0,0,0,0,7950,0,6000,0,0,102574,2781.74,0,0,5419.15,717.83,0,768.32,0,0,32582.15
376,Forest Park ETSB,2013,"14,219",Craig Lundt,clundt@forestpark.net,708-366-2425,105855.28,73200.28,0,0,0,308.29,0,0,267637.75,9382,1630,6,0,3625,0,34990,15201,0,0,0,37199.37,0,0,0,0,0,0,0,24050.88,2425,0,0,0,0,0,0,0,0,66.66,0,0,0,0,0,1181,0,0,0,0,0,0,0,0,0,0,0,0
377,Forest Park ETSB,2014,"14,219",Craig Lundt,clundt@forestpark.net,708-366-2425,95510.82,66594.18,0,0,0,317.51,0,98.69,317026.59,13519.74,0,6,0,15904.61,0,40037.92,37584,0,0,0,38945.37,0,0,0,0,0,0,0,28510,2787,0,0,1433.55,2580.42,0,0,0,0,1365,184,0,0,0,0,4037.41,0,0,0,0,0,0,0,0,0,0,0,0
378,Forest Park ETSB,2015,"15,300",Craig Lundt,clundt@forestpark.net,708-366-2425,93455.9,64969.24,0,0,0,281.45,0,0,292392.28,11874.76,0,6,0,3687.01,0,59259.62,27654.38,0,0,0,51529.57,0,0,0,0,0,0,0,30871.02,2895,0,0,317.2,0,0,0,0,653,0,92,0,0,0,0,6665.31,0,0,0,0,0,0,0,0,0,0,0,0
379,Forest Park ETSB,2016,"15,300",(*blank*),clundt@forestpark.net,(*blank*),100551.18,47560.28,0,0,0,256.28,0,0,255348,8557.97,0,6,0,3885,0,35455.5,24723.79,0,0,636.98,41717.79,0,0,0,0,0,0,0,13427.39,3195,0,0,153.85,567.42,0,0,0,379,715.88,92,0,0,0,0,242.65,0,0,0,0,0,0,0,0,0,0,0,0
380,Forest View ETSB,2013,698,Steven Good,Sgood@forestview-il.org,708-788-0318,0,13396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Forest View ETSB,2014,698,Steven Good,Sgood@forestview-il.org,708-788-0318,0,11072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Forest View ETSB,2015,698,Steven D. Good,sgood@forestview-il.org,708- 788-0318,0,11698,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Forest View ETSB,2016,698,(*blank*),Steven D. Good,708- 788-0318,0,8182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Forest View ETSB,2017,698,Mark C. Masciola,mmasciola@forestview-il.org,(708) 788-3429,6666,0,0,0,0,0,0,0,76304,0,15787,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8686,0,0,0,0,0,0,0,0,0,0
385,Forest View ETSB,2018,698,Mark C. Masciola,"mmasciola@forestview-il,org",7087883429,11072,0,0,0,0,0,0,0,67183,0,15787,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350,0,0,0,0,0,0,0,0,0,0
386,Forest View ETSB,2019,698,Marl C. Masicola,mmassciola@forestview-il.org,7087883429,1195,0,0,0,0,0,0,0,62468,0,14966,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,0,0,0,0,0,0,0,0,0,0
387,Forest View ETSB,2020,698,Mark C. Masciola,mmasciola@forestview-il.org,(708) 788-3429,10149,0,0,0,0,0,0,0,59497,0,14967,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14546,0,0,0,0,0,0,0,0,0,0
388,Fox Lake - FoxComm,2013,"54,980",Annette Wolf,wolfa@foxlake.org,847-587-3100,75988.27,0,29531.17,0,0,0,274181.23,0,-808075.37,11483.74,1604.31,1,0,6195.29,0,26925.74,19373.56,0,4788,989.12,68810.15,582246.4,0,0,32885.67,8535.32,0,0,21890.71,0,1933.91,0,4562.06,0,16459.61,0,6000,6174.65,5245.24,1036,15411.59,6085.91,125.35,0,9745.78,0,0,0,0,0,0,0,0,0,0,0,0
389,Fox Lake - FoxComm,2014,"54,980",Annette Wolf,wolfa@foxlake.org,847-587-3100,74010.74,0,32568.2,0,0,0,289536.39,0,-1289981.37,13166.48,1465.78,1,0,5587.74,0,23322.75,11220,0,4788,218.98,74030.84,651924.73,0,0,37896.04,9176.93,0,0,26466.08,7409,2204.47,0,7105.35,0,18133.85,0,1082,9751.62,3358.38,1043,25262.45,5959.09,53.75,0,8836.29,0,0,0,0,0,0,0,0,0,0,0,0
390,Fox Lake - FoxComm,2015,"86,211",Annette Wolf,wolfa@foxlake.org,847-587-3100,94223.05,0,26864.09,531261.01,0,17.4,295557.78,0,-1849375,15492.79,1314.31,1,0,4592.48,148,25508.04,20253.76,0,4788,0,73783.76,739272.67,0,0,43224.91,35183.12,0,11400,26612.15,9928.4,1031.43,88.95,5098.43,4541.75,16532.76,0,550,5665.69,4018.74,413,1543,9.5,46.25,0,2060.13,0,0,0,0,0,0,0,0,0,0,0,0
391,Fox Lake - FoxComm,2016,"94,914",(*blank*),wolfa@foxlake.org,(*blank*),13661.17,0,19624.34,605096.83,0,324.98,290117.4,0,-1849374,15170.69,1255.81,1,0,4319.74,0,40186.36,19050.84,0,4788,0,75475.36,729527.41,0,7072.84,54305.28,39655.1,0,0,10262.99,3812.15,3588.34,0,4536.72,1509.23,14736.33,0,0,7722.16,884.16,9848,585,2005.29,42.5,0,2630.49,0,0,0,0,0,0,0,0,0,0,0,0
392,Fox Lake - FoxComm,2017,"86,000",Lindsay Stroberg,strobergl@foxlake.org,847-587-3517,108099,0,0,768252.24,0,1069.09,516047.68,9850.84,0,457.63,3944.22,1,0,0,6529.34,6097.54,13559.37,0,4800,1075.48,65798.16,570495.55,0,0,112853.36,240165.86,261252.31,13810,2372.52,0,5366.52,2224,5916.19,6493.53,9749.02,0,0,2971.12,932.62,5229,44520.84,1582.36,237.55,0,6019.16,0,0,0,0,5000,0,0,2856,0,1010,0,0
393,Fox Lake - FoxComm,2018,"86,000",Lindsay Stroberg,strobergl@foxlake.org,847-587-3517,165770.09,0,0,617608,0,4840,519221,0,0,0,15000,1,0,2226.66,12763,3414.11,32346,0,4800,0,64685.11,616455,0,12314,61420,262631.8,94814,15005,961,1662.96,18239,1499,11658.68,12349.16,12738.64,0,1940,9877,0,3618,11100.75,2628,159,0,8287,0,0,0,0,5428.52,0,1422,2992,1576,1427,0,0
394,Fox Lake - FoxComm,2019,"86,000",Lindsay Stroberg,strobergl@foxlake.org,847-587-3517,186662,0,0,621246,0,9886,553547,224,0,0,15000,1,0,0,18150,3264,25677,18150,4506,0,77690,696252,0,13403,74889,401483,0,15000,1217,9113,18553,0,7422,12335,9455,0,3702,6882,0,4616,10215,4463,43,0,10177,155348,0,0,0,350,2700,1334,3264,28,1520,156,0
395,Fox Lake - FoxComm,2020,"86,000",Lindsay Stroberg,strobergl@foxlake.org,847-587-3517,164437,0,0,608206,0,4090,583664,0,0,0,0,1,0,0,32117,6266,4659,0,5150,0,84646,638262,0,17366.35,80347,456911,0,0,1068,7169,9438,0,8254,2727,4768,0,2211,4687,0,2457,11574,9970,243,0,0,0,55904,0,2715,2972,0,718,0,0,1260,0,0
396,Franklin County ETSB,2013,"39,561",Rick Basso,rbasso@franklincountye911.com,618-439-0911,229308,179630,1697,9763,0,7050,0,0,411224,11845,55337,3,2,103,1105,7830,32095,0,0,0,55183,9083,27588,28599,39671,23525,98025,24491,3069,8951,1275,0,3335,979,53788,0,9248,2985,3502,417,587,536,25,0,95,0,0,0,0,0,0,0,0,0,0,0,0
397,Franklin County ETSB,2014,"39,561",Rick Basso,rbasso@franklincountye911.com,618-439-0911,208815,151924,1736,9700,0,2505,0,20404,296980,10261,2500,2,2,0,105,1283,34000,18265,0,0,53323,13766,26850,20813,38131,35527,31988,8554,3003,7200,1286,0,2843,1013,59100,0,9683,1713,2659,292,450,18410,0,0,1795,0,0,0,0,0,0,0,0,0,0,0,0
398,Franklin County ETSB,2015,"39,561",Rick Basso,rbasso@franklincountye911.com,618-439-0911,195544,136478,2156,0,0,734,0,130,282853,12830,3560,2,2,20025,0,3345,32743,1200,0,0,53992,14409,27400,13923,39614,27840,2340,10004,3955,2201,1298,0,2439,1048,54473,0,6859,3428,2264,455,0,12014,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Franklin County ETSB,2016,"39,485",(*blank*),mcarpenter@franklincountye911.com,(*blank*),199308,126722,1695,0,0,716,0,201,200617,12166,860,2,1,270,0,7391,33468,0,0,0,55340,13448,28200,9922,39989,32877,10011,10800,2895,8525,1257,0,2972,277,56499,0,0,529,1902,1481,0,12417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Franklin County ETSB,2017,"39,561",Mike Carpenter,mcarpenter@franklincountye911.com,618-439-0911,348627,0,0,0,0,784.19,0,0,139269.71,0,0,2,2,0,0,25794.27,40741.04,400,0,11080.41,54108,0,30077,9472,39917.09,52757.14,0,7850,4007,8895.95,1348,344.95,4671.19,12309.84,0,0,0,1931,1379,137,0,8100,0,0,0,0,124911,0,0,0,10004,0,0,999,0,0,2756
401,Franklin County ETSB,2018,"39,561",Mike Carpenter,mcarpenter@franklincountye911.com,618-439-0911,508149,0,0,0,0,1073,0,146,192659,0,0,2,2,0,24000,0,96394,19400,0,260,57854,0,32152,9160,40622,57385,0,8464,4824,7370,1361,215,3761,0,6128,0,0,450,0,142,0,10125,0,0,0,0,93386,2668,0,0,29063,0,0,2307,3780,0,3806
402,Franklin County ETSB,2019,"39,561",Mike Carpenter,mcarpenter@franklincountye911.com,6184390911,477623,0,0,0,0,2429,0,0,264566,0,0,2,2,0,20200,0,83905,21691,0,0,57430,0,31922,26745,40332,58158,0,9204,5138,8514,1361,0,4031,1974,7182,0,0,0,0,426,0,3000,0,0,0,0,109156,1824,0,0,0,0,0,3042,0,0,29371
403,Franklin County ETSB,2020,"38,469",Amos Abbott,aabbott@franklincountye911.com,(618) 439-0911,570065,0,0,0,0,3323,0,0,362649,0,0,2,0,0,33344,0,81250,28631,0,0,63813,0,4190,10192,47085,44963,0,9525,6412,5948,1384,0,6309,2834,2165,0,0,0,0,426,0,3200,0,0,0,225694,75675,2912,0,0,0,0,0,419,3343,0,13851
404,Franklin Park ETSB,2013,"18,333",Tommy Thomson,tthomson@vofp.com,847-671-8244,149857.72,136244,0,0,0,322.74,0,0,170110.15,0,0,3,5,47006.95,0,29063.3,3221.86,1700,5813,31261.77,0,0,0,0,596,0,0,0,0,0,0,0,0,0,107341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Franklin Park ETSB,2014,"18,333",Tommy Thomson,tthomson@vofp.com,847-671-8244,168711.74,125410,0,0,0,133.73,0,0,236034.41,0,0,4,6,4770,0,20584.62,74.81,0,12892,30943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Franklin Park ETSB,2015,"18,333",Tommy Thomson,tthomson@vofp.com,847-671-8244,111634.11,98313,0,0,0,127.5,0,0,205825.12,0,0,1,0,2167.38,0,37150,0,0,0,42372.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Franklin Park ETSB,2016,"18,333",(*blank*),dneilsen@norcomm911.com,(*blank*),60000,165129,0,0,0,161.75,0,0,111186,0,0,4,6,5861.76,0,9040,0,0,0,40111.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121720.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,FRANKLIN PARK ETSB,2017,"18,110",MICHAEL WITZ,Karl_Pound@isp.state.il.us,847-671-8203,147148.78,0,0,0,0,63.16,0,0,0,0,0,1,0,0,0,6779.96,0,0,0,63700.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16861.72,0,0,0,0,0,0,0,0,90861.96,0,0,117869,0,0,3390.8,0,0,0,0,0,0,0
409,Fulton County ETSB,2013,"35,000",Martin Brown,fultonetsb@comcast.net,(309) 547-3911,205427.02,255507.37,0,0,0,11485.34,0,0,0,10700,3421,2,0,0,0,2400,72118,1900,4875,0,60585,0,0,0,33739,15523,0,3300,10325,0,0,0,3316,0,62190,0,0,12250,12736,360,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Fulton County ETSB,2014,"35,000",Martin Brown,fultonetsb@comcast.net,(309) 547-3911,186547.61,241434.82,0,0,0,5523,0,0,1817727.09,12382,4674,2,0,0,0,2400,74000,1900,4886,0,63007,0,0,0,35435,21843,508268,3300,10937,438,0,0,1308,0,59203,0,0,12508,13878,360,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Fulton County ETSB,2015,"35,000",Martin Brown,fultonetsb@comcast.net,309-547-3911,178783,223292,0,1680,0,5385,0,0,1160771.15,6035,3639,2,0,7231,0,2400,83000,6000,4886,0,64267,0,0,0,35845,22466,0,3300,10171,0,0,0,1691,0,61643,0,4488,3114,4993,360,0,3700,13,0,12110,0,0,0,0,0,0,0,0,0,0,0,0
412,Fulton County ETSB,2016,"35,000",(*blank*),fultonetsb@comcast.net,(*blank*),164116,221458,0,0,0,8459,5983,1230,792239,11687,11394,2,0,14977,0,6592,76351,1900,0,0,65552.5,0,0,0,12982.3,6215,240917,3300,3087,0,0,0,685,0,67441,0,5322,10586,5172,229,0,3800,13,0,2361,0,0,0,0,0,0,0,0,0,0,0,0
413,Fulton County ETSB,2017,"35,699",Chris Helle,ESDA@Fultonco.org,309-547-3911,421787,0,0,0,26395,0,0,0,849885,0,2660,2,2,8600,4840,13100,140710,3323,0,20171,38000,0,0,8873,20510,8226,0,0,0,1445,0,532,500,0,2122,0,4030,5500,2300,329,2188,0,0,0,0,0,138606,0,0,3148,1592,0,0,1200,0,0,16333
414,Fulton County ETSB,2018,"37,069",Chris Helle,ESDA@Futlonco.org,309-547-3911,478132,0,0,129873,0,8482,0,6267,700000,0,4431,2,2,0,24203,16112,150495,655,4846,18781,45000,0,21199,19930,19592,0,0,0,0,3964,0,720,1338,56,3020,0,10954,4900,0,780,0,0,0,0,0,0,326565.57,3682,34,1699,6200,0,0,4470,395,3239,20000
415,Fulton County ETSB,2019,"37,069",Chris Helle,ESDA@Futlonco.org,309-224-7701,636630,0,0,0,69717,18378,0,9297,600000,0,13155.23,2,2,11848,26899,287052,84788.14,1500,0,657,47414.62,0,18744,0,18691,10018.52,2754,0,0,641,0,187,1410,0,0,0,1050,6841,0,376,0,0,0,0,2659,0,667103.98,0,0,12911,43071,1126,0,4535,2267,1250,13500
416,Fulton County ETSB,2020,"37,069",Chris Helle,ESDA@Fultonco.org,309-224-7701,651105.76,0,0,7026,50000,12412,0,1260,977174,0,103968,2,0,2217,29241,20432,49083,0,0,0,47296,15382,4965,17710,0,11061,611043,601,702,1716,0,246,2326,0,9821,0,0,1454,0,236,0,0,0,0,0,380102,520477.04,2907,0,14815,41380,0,0,975,390,0,320885
417,Gallatin Co. ETSB,2017,"5,589",Steve J. Galt,gallatincountyema@gmail.com,618-269-3040,81185.19,0,0,0,0,0,0,0,0,142,0,1,1,0,0,0,0,0,0,5417.53,1800,0,1200,0,0,0,0,1600,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,25600,0,0,100106.63,0,0,0,0,0,0,0,0,0,0
418,Gallatin County ETSB,2013,"5,589",Steve J. Galt,gallatincountyema@gmail.com,618-269-3040,33730.1,15698.95,,0,0,26.54,0,0,35000,566.77,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,0,0,0,49628,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,Gallatin County ETSB,2014,"5,589",Steve J. Galt,gallatincountyema@gmail.com,618-269-3040,,28532.56,2743.83,0,0,46.21,0,0,20000,861.48,3216,3,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1388,406,0,1250,0,503.79,1750,45802,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Gallatin County ETSB,2015,"5,589",Steve J Galt,gallatincountyema@gmail.com,618-269-3040,29234.37,31263.25,4064.23,0,0,83.61,4302,0,20000,1099,0,1,1,0,0,0,0,0,0,0,1854,0,0,0,0,0,0,0,0,0,1526,0,287.63,600,48303,7236,0,0,0,0,1105,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Gallatin County ETSB,2016,"5,589",(*blank*),gallatincountyema@gmail.com,(*blank*),47087,18116.08,4534,0,0,86,0,4200,0,1955,0,1,1,0,0,0,0,0,0,0,1805,0,0,3000,0,0,0,0,0,0,490,0,1500,1000,31206,0,0,0,0,0,3000,2500,0,25300,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Gallatin County ETSB,2018,"5,589",Steve J. Galt,gallatincountyema@gmail.com,618-269-3040,165546,0,0,0,63000,715,0,0,20000,0,0,1,1,3000,4500,11475,0,0,0,0,1700,0,4750,0,3500,0,33485,40600,0,1138,1600,550,0,1600,1156,0,0,0,0,0,0,0,0,0,0,0,152782,0,0,0,0,0,0,0,0,0,0
423,Glencoe ETSB,2013,"8,762",Lt. Michael Neimark,mneimark@villageofglencoe.org,847-835-4112,0,0,0,154887.45,0,0,0,0,409271,0,0,1,0,0,0,2160,6375,0,0,0,0,52264.08,0,0,0,0,0,0,0,0,0,0,0,0,9245,0,1072.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Glencoe ETSB,2014,"8,762",Lt. Michael Neimark,mneimark@villageofglencoe.org,847-835-4112,57452,89975,0,147427.98,0,699,0,0,399301,0,0,1,0,0,0,2424,6375,0,0,0,0,53627.04,0,0,0,0,0,0,0,0,0,0,0,0,5105,0,1201.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
